measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,components_1,components_2,components_3,components_4,components_5,components_6,components_7,components_8,components_9,components_10,components_11,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,fitness,solution_difference_1,solution_difference_2,solution_difference_3,solution_difference_4,solution_difference_5,solution_difference_6,solution_difference_7
423.02640969078686,419.54696324486036,413.61582874126947,399.0165002395406,183.36884221408047,168.66427346998836,172.52857736476153,20.04397765855418,10.508259507434122,-4.380655794039948,-1.5791386904380345,3.841114912817169,0.1871495445684729,3.6299824061125383,-1.0435012150991185,1.4159163762814848,-0.31640766234872225,439.28306369555975,0.9942219416819391,2.794750914012618,-1.8195190018970266,0.7242138871087778,0.4275983522680562,-0.6226231967135281,1.885271496119806,-1.406692078852858,2.0520596273325102,-1.9565905360281968,1.0951302397018345,-4.492426686187336e-05,1.440746642159013,1.392782811358984,1.0872267762218826,2.2258317507852325,2.3219946650567067,0.252119379175582,1.647964561761512
295.7409036922606,289.6338968952158,277.2201130530193,267.57970218972287,134.40023866222754,115.11720875721662,122.6382698395007,15.783405159566318,-1.8470416779880179,-1.942860891106125,-2.6153391337440954,1.8431007248893099,1.1439035848146524,0.04549211646701474,-0.6704932876944322,0.9963696770895866,1.6945382670475002,359.3368674528662,0.5965830992083605,-1.2053034619296927,-0.5203026702772737,-0.23899430680888978,1.0858366787626208,1.7246836507762477,2.538121190927966,1.7233498775093405,1.051181302699252,2.3788649981533423,-0.5751972546211626,-5.701179509210802e-05,1.0510256623857686,0.26503855523975517,2.6721793299558385,2.7406414175109717,0.058868369810625154,1.3426708887625693,0.880660980419961
298.73831944252277,293.3001901917481,286.96247288423746,290.6032549888789,158.32082636637733,123.26519076973432,133.4960836736128,27.66222204452651,4.7090137951998186,-4.272038314749613,-1.4620929863516767,4.700250798606609,-0.2505545552086293,0.8045363096640098,-1.529727924984855,-0.5659203615283865,-0.9169961062505855,347.6746792018895,2.4117775381854223,1.1456889507976156,-2.6342983494560834,-1.6117196437919454,2.92821230057908,1.1790339849418086,1.7564089103032403,0.07553313713782828,-0.809468213513397,2.9718517507088,-2.6662710438220434,-0.00023183023347307159,0.30370714484536165,3.4381158102757468,3.077302856980623,3.268648185692598,0.32513280423714264,4.240214032133878,0.9930963140539859
340.3070379869743,327.2288521269504,307.31161421117463,285.74362254263747,135.5634016531262,121.70179819384204,126.57695568035868,14.10150860578778,5.227406795249719,2.697798697268735,1.4190912737924313,-4.700724414339017,-0.9191048477955979,0.18669017759575812,0.1567616818341176,0.5246536474610203,-0.3860971421509823,355.80085176335064,0.17900442187591725,-0.056216958781273973,1.6684643707177358,0.47192797927307106,0.1083027598427666,-1.6881428283613233,-0.6232695625267821,0.08412236204410029,1.210862645879815,-0.7203765730016913,-1.1748926944119693,-4.8609549487382036e-05,1.45092490347713,1.2007130397005312,0.8040889694367479,3.0941505373706377,1.5562836626712908,0.8815462807082071,0.0648711245605682
336.5151716793289,329.68711793924405,318.9610211515698,301.8289200422982,106.68839629780561,117.26839357962811,118.84882153766014,-6.6875398462552775,-4.344109988401387,3.2061235915681148,-1.710968684042241,-0.9739584899585925,0.22500752542897165,0.21561850074103728,-1.946083837333085,1.4143050832096262,1.9022392330138855,399.1028104606622,-0.957907491143092,0.8494581826028718,-0.7499121038585663,0.12696078078563522,0.4631371824498087,1.8080172226408004,-1.3407832912831628,-0.24375198106118567,0.16757576533714902,2.6954273173708794,-0.6970761403336176,-0.0001111324278691843,1.744981170176004,2.1958730959889863,4.72756759832447,1.201694635102342,1.5634637819654529,1.6518121726660695,0.9049525841542305
334.5398603667322,326.07677004069393,320.10827412963874,319.9193894280126,149.625120865058,131.5985973848895,134.32431880928908,15.745358366682693,2.3482855432447587,-0.252792957346481,-0.06756082946145693,1.584576588356903,0.9543321024794897,1.749961075728831,-1.9138747408616748,-0.9994100988347079,1.8599876901439796,386.4969839456264,-0.01533560028217007,-1.1092453124610338,1.7715050019656289,0.34662924005948437,1.4303924881051273,-2.420932256602515,0.07679330842886323,-2.9523852451259387,-1.72235171914929,-2.011841508271931,0.258440638226471,-0.000103026210420059,2.337013562542154,1.8748743498330214,0.9690847549556452,2.847546516555269,2.1766863693223684,1.5242080230857198,1.9239431731938907
297.3989755955671,282.2041802026635,270.0582566758595,260.69700719997627,118.4308147553973,107.85835130262905,114.79806355728604,-2.185369042465493,0.07319132227706779,-2.362766039437761,2.972470186443095,3.3100291661997856,0.8065297030615636,-1.7150379054939078,-0.2777667517306461,-0.25298770340470944,1.2012910023862238,387.1718749435763,-0.7239187967588352,-2.2661712609872313,-1.17038030868636,0.08886350280748889,-0.899716485672466,1.3191460168099765,-0.5561872212111867,-1.2920408417791023,2.7391017605797625,0.8847389641377079,1.5950527032352184,-0.00013550199831097472,5.272016209162871,0.6180007523396966,2.3070198325614797,3.208695631859541,0.5796397595250369,0.6661891384306386,2.1257716678343854
399.5448602144235,386.9343425456398,373.58427913210454,363.16520902559944,160.67910022357972,143.87253978385473,148.96851557670362,10.313587635613377,11.048253524576944,3.3902203479711144,4.174483137413871,1.3783625143336071,0.4497977316739345,0.46804513517612434,-0.7324916020427396,-1.188217329816784,-0.8516062798376297,403.58376608360095,0.8333833620763293,-1.908599246186043,2.343716704839827,-2.0463213159770413,-1.7658791389708006,0.5765609023289802,-0.4943236351423197,-0.05639443026319313,-2.624812285784811,0.6061909834182861,1.5099879946530521,-0.0001549340602343315,1.642690064513431,6.512699443677434,1.7426983864675663,0.3418803134259747,3.126698184503624,1.9025050569883604,2.1492917334684876
287.54541434578795,282.4123887936222,272.64491530954945,267.1892304800969,144.9549439712616,114.90864610571676,124.54571751458492,21.94718094733869,-0.9386606652860122,-1.4276341405951927,-2.0702209242026144,4.594203662469987,0.2877341602705249,0.6223805722713124,-0.8550019274389075,1.1952281780281344,-0.17659113057948606,344.98562377652286,1.0423533069799333,1.5413060811650912,-2.93128841998086,0.5852568950146848,2.784309357092809,-0.4849593038594948,-1.2463104413841193,-0.019347524562440377,1.3230306029053356,-0.7754013406033886,-2.1747904175020984,-8.2794901794553e-05,5.137271510022174,0.9602786650245889,2.7275992259161512,0.5186165687350126,0.892598310371568,0.12484729128858874,1.2814292431466328
336.004866008872,330.42432766985644,319.0082932355273,299.6472855655271,111.26505174570546,121.9120700022923,126.48656761933661,0.17255712552928007,11.023191470101596,-1.0067104551022088,-0.7310063651035491,4.944590428073157,0.17218525901004686,1.4567320383408788,1.4669323224972217,-0.16661627080289554,-0.05444521355990547,343.96908612825365,-1.1433837360042305,0.7924302427308616,0.19507503257811987,1.2750182918181618,1.0863547159729254,-0.3255714755133683,1.6317118425636936,-0.09702056624321287,-0.6981263537611122,-2.913609615279647,-0.1128233833312704,-8.19236723780399e-05,1.5444938819293839,5.3310381242089875,2.301486147428079,2.194465495609222,0.8302854050892989,0.6587861179463772,1.274097224948278
